Command sent time(UTC),Measurement received time (UTC),Device,Device time (UTC),Particulate measurement,Connected OpenHAP units
2021-06-24 14:15:05,2021-06-24 14:15:09,40:f5:20:5b:20:c0,2021-06-24 14:15:04,6.55,21
2021-06-24 14:15:05,2021-06-24 14:15:09,40:f5:20:5b:20:ec,2021-06-24 14:15:04,8.05,21
2021-06-24 14:15:05,2021-06-24 14:15:09,40:f5:20:5b:21:94,2021-06-24 14:15:04,7.85,21
2021-06-24 14:15:05,2021-06-24 14:15:09,40:f5:20:5b:21:8c,2021-06-24 14:15:04,5.95,21
2021-06-24 14:15:05,2021-06-24 14:15:09,40:f5:20:5b:21:d8,2021-06-24 14:15:04,6.2,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:20:dc,2021-06-24 14:15:04,7.3,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:20:f4,2021-06-24 14:15:04,7.45,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:21:9c,2021-06-24 14:15:05,6.95,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:20:d8,2021-06-24 14:15:04,6.3,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:20:e4,2021-06-24 14:15:04,6.6,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:20:c4,2021-06-24 14:15:04,6.35,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:21:a4,2021-06-24 14:15:05,6.05,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:21:c8,2021-06-24 14:15:04,6.55,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:20:e8,2021-06-24 14:15:04,7.4,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:21:cc,2036-02-06 06:28:16,6.6,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:21:74,2021-06-24 14:15:04,6.75,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:21:d0,2021-06-24 14:15:04,6.05,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:20:e0,2021-06-24 14:15:03,6.95,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:21:00,2021-06-24 14:15:04,7.35,21
2021-06-24 14:15:05,2021-06-24 14:15:10,40:f5:20:5b:20:bc,2021-06-24 14:15:04,6.95,21
2021-06-24 14:15:13,2021-06-24 14:15:19,40:f5:20:5b:21:8c,2021-06-24 14:15:14,6.15,21
2021-06-24 14:15:13,2021-06-24 14:15:19,40:f5:20:5b:21:d8,2021-06-24 14:15:14,6.15,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:20:dc,2021-06-24 14:15:14,7.4,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:21:9c,2021-06-24 14:15:15,6.95,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:20:f4,2021-06-24 14:15:14,7.3,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:20:d8,2021-06-24 14:15:15,6.1,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:20:c4,2021-06-24 14:15:14,6.65,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:20:e4,2021-06-24 14:15:14,6.75,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:21:a4,2021-06-24 14:15:15,5.9,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:20:e8,2021-06-24 14:15:14,7.2,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:21:c8,2021-06-24 14:15:14,6.8,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:21:cc,2036-02-06 06:28:16,6.75,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:21:74,2021-06-24 14:15:14,6.85,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:21:d0,2021-06-24 14:15:14,6.25,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:21:00,2021-06-24 14:15:14,7.8,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:20:e0,2021-06-24 14:15:14,6.75,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:20:bc,2021-06-24 14:15:14,7.25,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:20:c0,2021-06-24 14:15:14,6.15,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:21:94,2021-06-24 14:15:15,7.75,21
2021-06-24 14:15:13,2021-06-24 14:15:20,40:f5:20:5b:20:ec,2021-06-24 14:15:14,7.95,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:20:f4,2021-06-24 14:15:23,7.05,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:20:c4,2021-06-24 14:15:22,6.75,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:20:d8,2021-06-24 14:15:23,6.2,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:20:e4,2021-06-24 14:15:23,6.75,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:21:a4,2021-06-24 14:15:23,5.75,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:21:cc,2036-02-06 06:28:16,6.95,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:21:c8,2021-06-24 14:15:23,6.85,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:20:e8,2021-06-24 14:15:23,7.15,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:21:d0,2021-06-24 14:15:22,6.1,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:21:74,2021-06-24 14:15:23,6.95,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:21:00,2021-06-24 14:15:22,7.65,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:20:e0,2021-06-24 14:15:22,6.9,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:20:bc,2021-06-24 14:15:22,7.3,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:20:c0,2021-06-24 14:15:22,6.2,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:21:94,2021-06-24 14:15:23,7.9,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:20:ec,2021-06-24 14:15:22,7.9,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:21:8c,2021-06-24 14:15:22,6.55,21
2021-06-24 14:15:21,2021-06-24 14:15:28,40:f5:20:5b:21:d8,2021-06-24 14:15:23,6.15,21
2021-06-24 14:15:21,2021-06-24 14:15:29,40:f5:20:5b:20:dc,2021-06-24 14:15:23,7.6,21
2021-06-24 14:15:21,2021-06-24 14:15:29,40:f5:20:5b:21:9c,2021-06-24 14:15:23,7.25,21
2021-06-24 14:15:30,2021-06-24 14:15:36,40:f5:20:5b:20:e0,2021-06-24 14:15:30,6.65,21
2021-06-24 14:15:30,2021-06-24 14:15:36,40:f5:20:5b:20:bc,2021-06-24 14:15:31,7.0,21
2021-06-24 14:15:30,2021-06-24 14:15:36,40:f5:20:5b:20:c0,2021-06-24 14:15:31,6.25,21
2021-06-24 14:15:30,2021-06-24 14:15:36,40:f5:20:5b:21:94,2021-06-24 14:15:31,7.55,21
2021-06-24 14:15:30,2021-06-24 14:15:36,40:f5:20:5b:20:ec,2021-06-24 14:15:31,7.85,21
2021-06-24 14:15:30,2021-06-24 14:15:36,40:f5:20:5b:21:d8,2021-06-24 14:15:31,6.2,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:21:8c,2021-06-24 14:15:31,7.1,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:21:9c,2021-06-24 14:15:31,7.2,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:20:dc,2021-06-24 14:15:31,7.35,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:20:f4,2021-06-24 14:15:31,7.05,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:20:c4,2021-06-24 14:15:31,6.55,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:20:d8,2021-06-24 14:15:31,6.25,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:20:e4,2021-06-24 14:15:31,6.9,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:20:e8,2021-06-24 14:15:31,7.2,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:21:a4,2021-06-24 14:15:32,5.85,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:21:cc,2036-02-06 06:28:16,6.75,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:21:d0,2021-06-24 14:15:30,6.3,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:21:00,2021-06-24 14:15:31,7.4,21
2021-06-24 14:15:30,2021-06-24 14:15:37,40:f5:20:5b:21:74,2021-06-24 14:15:31,6.9,21
2021-06-24 14:15:38,2021-06-24 14:15:44,40:f5:20:5b:21:94,2021-06-24 14:15:40,7.6,20
2021-06-24 14:15:38,2021-06-24 14:15:44,40:f5:20:5b:20:ec,2021-06-24 14:15:39,7.6,20
2021-06-24 14:15:38,2021-06-24 14:15:44,40:f5:20:5b:21:d8,2021-06-24 14:15:39,6.2,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:21:8c,2021-06-24 14:15:39,7.15,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:21:9c,2021-06-24 14:15:40,7.4,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:20:c4,2021-06-24 14:15:39,6.5,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:20:f4,2021-06-24 14:15:39,7.25,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:20:dc,2021-06-24 14:15:39,7.2,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:20:d8,2021-06-24 14:15:39,6.35,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:20:e4,2021-06-24 14:15:39,7.0,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:20:e8,2021-06-24 14:15:39,7.3,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:21:00,2021-06-24 14:15:39,7.3,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:21:cc,2036-02-06 06:28:16,6.55,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:21:d0,2021-06-24 14:15:39,6.25,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:21:74,2021-06-24 14:15:39,6.85,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:21:a4,2021-06-24 14:15:40,6.1,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:20:e0,2021-06-24 14:15:39,6.55,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:20:bc,2021-06-24 14:15:39,7.2,20
2021-06-24 14:15:38,2021-06-24 14:15:45,40:f5:20:5b:20:c0,2021-06-24 14:15:39,6.45,20
2021-06-24 14:15:30,2021-06-24 14:15:51,40:f5:20:5b:21:c8,2021-06-24 14:15:31,6.85,20
2021-06-24 14:15:46,2021-06-24 14:15:52,40:f5:20:5b:21:d8,2021-06-24 14:15:48,6.2,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:21:9c,2021-06-24 14:15:48,7.25,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:20:c4,2021-06-24 14:15:47,6.45,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:21:8c,2021-06-24 14:15:47,7.0,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:20:f4,2021-06-24 14:15:48,7.4,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:20:dc,2021-06-24 14:15:47,6.75,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:20:d8,2021-06-24 14:15:48,6.45,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:20:e4,2021-06-24 14:15:48,6.8,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:21:00,2021-06-24 14:15:47,7.35,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:20:e8,2021-06-24 14:15:47,7.15,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:21:74,2021-06-24 14:15:47,6.95,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:21:d0,2021-06-24 14:15:47,6.25,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:21:cc,2036-02-06 06:28:16,6.55,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:21:a4,2021-06-24 14:15:48,6.25,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:20:e0,2021-06-24 14:15:47,6.75,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:20:bc,2021-06-24 14:15:47,7.25,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:21:94,2021-06-24 14:15:48,7.35,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:20:c0,2021-06-24 14:15:47,6.55,20
2021-06-24 14:15:46,2021-06-24 14:15:53,40:f5:20:5b:20:ec,2021-06-24 14:15:47,7.4,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:20:c4,2021-06-24 14:15:55,6.5,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:21:9c,2021-06-24 14:15:56,6.85,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:20:f4,2021-06-24 14:15:56,7.5,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:21:8c,2021-06-24 14:15:55,6.95,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:20:dc,2021-06-24 14:15:56,6.65,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:20:d8,2021-06-24 14:15:56,6.5,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:20:e4,2021-06-24 14:15:56,6.7,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:21:00,2021-06-24 14:15:55,7.45,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:20:e8,2021-06-24 14:15:56,7.2,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:21:74,2021-06-24 14:15:56,7.1,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:21:cc,2036-02-06 06:28:16,6.55,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:21:c8,2021-06-24 14:15:56,6.8,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:20:e0,2021-06-24 14:15:55,6.6,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:21:a4,2021-06-24 14:15:56,5.95,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:20:bc,2021-06-24 14:15:55,7.4,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:21:94,2021-06-24 14:15:56,7.45,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:20:c0,2021-06-24 14:15:55,6.85,20
2021-06-24 14:15:54,2021-06-24 14:16:01,40:f5:20:5b:20:ec,2021-06-24 14:15:56,7.25,20
2021-06-24 14:15:54,2021-06-24 14:16:02,40:f5:20:5b:21:d8,2021-06-24 14:15:56,6.2,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:20:d8,2021-06-24 14:16:04,6.55,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:20:e4,2021-06-24 14:16:04,6.8,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:21:00,2021-06-24 14:16:04,7.5,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:20:e8,2021-06-24 14:16:04,7.25,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:21:74,2021-06-24 14:16:04,7.3,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:21:cc,2036-02-06 06:28:16,6.75,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:21:c8,2021-06-24 14:16:04,6.9,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:20:e0,2021-06-24 14:16:03,6.7,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:20:bc,2021-06-24 14:16:04,7.5,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:21:a4,2021-06-24 14:16:04,5.85,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:21:94,2021-06-24 14:16:04,7.55,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:20:c0,2021-06-24 14:16:04,6.95,20
2021-06-24 14:16:03,2021-06-24 14:16:09,40:f5:20:5b:20:ec,2021-06-24 14:16:04,7.1,20
2021-06-24 14:16:03,2021-06-24 14:16:10,40:f5:20:5b:21:d8,2021-06-24 14:16:04,6.05,20
2021-06-24 14:16:03,2021-06-24 14:16:10,40:f5:20:5b:20:c4,2021-06-24 14:16:03,6.6,20
2021-06-24 14:16:03,2021-06-24 14:16:10,40:f5:20:5b:21:9c,2021-06-24 14:16:04,6.75,20
2021-06-24 14:16:03,2021-06-24 14:16:10,40:f5:20:5b:20:f4,2021-06-24 14:16:04,7.6,20
2021-06-24 14:16:03,2021-06-24 14:16:10,40:f5:20:5b:20:dc,2021-06-24 14:16:04,6.8,20
2021-06-24 14:16:03,2021-06-24 14:16:10,40:f5:20:5b:21:8c,2021-06-24 14:16:04,6.6,20
2021-06-24 14:15:54,2021-06-24 14:16:13,40:f5:20:5b:21:d0,2021-06-24 14:15:55,6.2,20
2021-06-24 14:16:11,2021-06-24 14:16:17,40:f5:20:5b:21:74,2021-06-24 14:16:12,7.35,21
2021-06-24 14:16:11,2021-06-24 14:16:17,40:f5:20:5b:21:d0,2021-06-24 14:16:11,6.0,21
2021-06-24 14:16:11,2021-06-24 14:16:17,40:f5:20:5b:21:cc,2036-02-06 06:28:16,7.0,21
2021-06-24 14:16:11,2021-06-24 14:16:17,40:f5:20:5b:21:c8,2021-06-24 14:16:12,6.8,21
2021-06-24 14:16:11,2021-06-24 14:16:17,40:f5:20:5b:20:e0,2021-06-24 14:16:11,6.65,21
2021-06-24 14:16:11,2021-06-24 14:16:17,40:f5:20:5b:20:bc,2021-06-24 14:16:12,7.3,21
2021-06-24 14:16:11,2021-06-24 14:16:17,40:f5:20:5b:21:94,2021-06-24 14:16:12,7.6,21
2021-06-24 14:16:11,2021-06-24 14:16:17,40:f5:20:5b:21:a4,2021-06-24 14:16:12,5.55,21
2021-06-24 14:16:11,2021-06-24 14:16:17,40:f5:20:5b:20:c0,2021-06-24 14:16:12,6.9,21
2021-06-24 14:16:11,2021-06-24 14:16:17,40:f5:20:5b:20:ec,2021-06-24 14:16:12,7.0,21
2021-06-24 14:16:11,2021-06-24 14:16:18,40:f5:20:5b:21:d8,2021-06-24 14:16:12,6.3,21
2021-06-24 14:16:11,2021-06-24 14:16:18,40:f5:20:5b:20:c4,2021-06-24 14:16:11,6.65,21
2021-06-24 14:16:11,2021-06-24 14:16:18,40:f5:20:5b:21:9c,2021-06-24 14:16:12,6.85,21
2021-06-24 14:16:11,2021-06-24 14:16:18,40:f5:20:5b:20:f4,2021-06-24 14:16:12,7.05,21
2021-06-24 14:16:11,2021-06-24 14:16:18,40:f5:20:5b:20:dc,2021-06-24 14:16:12,7.1,21
2021-06-24 14:16:11,2021-06-24 14:16:18,40:f5:20:5b:21:8c,2021-06-24 14:16:12,6.6,21
2021-06-24 14:16:11,2021-06-24 14:16:18,40:f5:20:5b:21:00,2021-06-24 14:16:12,7.45,21
2021-06-24 14:16:11,2021-06-24 14:16:18,40:f5:20:5b:20:d8,2021-06-24 14:16:12,6.9,21
2021-06-24 14:16:11,2021-06-24 14:16:18,40:f5:20:5b:20:e4,2021-06-24 14:16:12,6.9,21
2021-06-24 14:16:11,2021-06-24 14:16:18,40:f5:20:5b:20:e8,2021-06-24 14:16:12,7.3,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:20:c0,2021-06-24 14:16:20,7.0,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:21:a4,2021-06-24 14:16:21,5.85,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:21:9c,2021-06-24 14:16:21,6.75,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:21:8c,2021-06-24 14:16:20,6.65,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:20:d8,2021-06-24 14:16:20,6.75,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:20:e4,2021-06-24 14:16:20,7.0,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:20:f4,2021-06-24 14:16:20,7.35,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:20:dc,2021-06-24 14:16:20,7.2,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:21:00,2021-06-24 14:16:20,7.55,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:21:cc,2036-02-06 06:28:16,6.7,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:21:c8,2021-06-24 14:16:20,6.85,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:20:e8,2021-06-24 14:16:20,7.55,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:21:d0,2021-06-24 14:16:20,6.05,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:21:74,2021-06-24 14:16:20,7.4,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:20:bc,2021-06-24 14:16:20,7.15,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:20:e0,2021-06-24 14:16:20,6.6,21
2021-06-24 14:16:19,2021-06-24 14:16:26,40:f5:20:5b:21:94,2021-06-24 14:16:21,7.8,21
2021-06-24 14:16:19,2021-06-24 14:16:27,40:f5:20:5b:20:c4,2021-06-24 14:16:20,6.5,21
2021-06-24 14:16:19,2021-06-24 14:16:27,40:f5:20:5b:21:d8,2021-06-24 14:16:20,6.3,21
2021-06-24 14:16:19,2021-06-24 14:16:29,40:f5:20:5b:20:ec,2021-06-24 14:16:20,7.25,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:21:00,2021-06-24 14:16:29,7.5,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:20:dc,2021-06-24 14:16:29,7.25,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:21:8c,2021-06-24 14:16:29,6.55,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:20:d8,2021-06-24 14:16:29,6.55,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:20:e4,2021-06-24 14:16:29,7.05,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:21:74,2021-06-24 14:16:29,7.25,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:20:e8,2021-06-24 14:16:29,7.5,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:21:d0,2021-06-24 14:16:28,6.35,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:21:cc,2036-02-06 06:28:16,6.7,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:20:e0,2021-06-24 14:16:28,6.3,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:21:c8,2021-06-24 14:16:29,6.9,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:21:94,2021-06-24 14:16:29,7.9,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:20:bc,2021-06-24 14:16:28,7.2,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:21:a4,2021-06-24 14:16:29,6.15,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:20:c0,2021-06-24 14:16:29,6.8,21
2021-06-24 14:16:27,2021-06-24 14:16:34,40:f5:20:5b:20:ec,2021-06-24 14:16:29,7.05,21
2021-06-24 14:16:27,2021-06-24 14:16:35,40:f5:20:5b:21:d8,2021-06-24 14:16:29,6.45,21
2021-06-24 14:16:27,2021-06-24 14:16:35,40:f5:20:5b:20:c4,2021-06-24 14:16:28,6.65,21
2021-06-24 14:16:27,2021-06-24 14:16:35,40:f5:20:5b:21:9c,2021-06-24 14:16:29,6.9,21
2021-06-24 14:16:27,2021-06-24 14:16:35,40:f5:20:5b:20:f4,2021-06-24 14:16:29,7.2,21
2021-06-24 14:16:36,2021-06-24 14:16:42,40:f5:20:5b:21:cc,2036-02-06 06:28:16,6.5,21
2021-06-24 14:16:36,2021-06-24 14:16:42,40:f5:20:5b:20:e0,2021-06-24 14:16:36,6.25,21
2021-06-24 14:16:36,2021-06-24 14:16:42,40:f5:20:5b:21:94,2021-06-24 14:16:37,7.65,21
2021-06-24 14:16:36,2021-06-24 14:16:42,40:f5:20:5b:21:c8,2021-06-24 14:16:37,6.9,21
2021-06-24 14:16:36,2021-06-24 14:16:42,40:f5:20:5b:20:bc,2021-06-24 14:16:37,7.25,21
2021-06-24 14:16:36,2021-06-24 14:16:42,40:f5:20:5b:20:c0,2021-06-24 14:16:37,6.65,21
2021-06-24 14:16:36,2021-06-24 14:16:42,40:f5:20:5b:21:a4,2021-06-24 14:16:38,6.05,21
2021-06-24 14:16:36,2021-06-24 14:16:42,40:f5:20:5b:20:ec,2021-06-24 14:16:37,7.05,21
2021-06-24 14:16:36,2021-06-24 14:16:43,40:f5:20:5b:21:d8,2021-06-24 14:16:37,6.45,21
2021-06-24 14:16:36,2021-06-24 14:16:43,40:f5:20:5b:20:c4,2021-06-24 14:16:37,6.5,21
2021-06-24 14:16:36,2021-06-24 14:16:43,40:f5:20:5b:21:9c,2021-06-24 14:16:38,6.7,21
2021-06-24 14:16:36,2021-06-24 14:16:43,40:f5:20:5b:21:00,2021-06-24 14:16:37,7.4,21
2021-06-24 14:16:36,2021-06-24 14:16:43,40:f5:20:5b:20:f4,2021-06-24 14:16:37,7.2,21
2021-06-24 14:16:36,2021-06-24 14:16:43,40:f5:20:5b:20:dc,2021-06-24 14:16:37,7.1,21
2021-06-24 14:16:36,2021-06-24 14:16:43,40:f5:20:5b:20:e4,2021-06-24 14:16:37,6.85,21
2021-06-24 14:16:36,2021-06-24 14:16:43,40:f5:20:5b:20:d8,2021-06-24 14:16:37,6.45,21
